user_id,gender,age_group,device_type,acquisition_channel,first_action_type,referral_generation,referred_by_user_id
U40470,M,50대+,ios,gift_received,received,1,U35960
U40471,F,40대,ios,gift_received,received,1,U34704
U40472,M,20대,android,organic,received,2,U29454
U40473,M,30대,android,gift_received,received,1,U13123
U40474,F,30대,android,gift_received,received,1,U32438
U40475,F,30대,ios,ad,sent,3,U32869
U40476,M,40대,android,organic,sent,1,U30553
U40477,F,30대,ios,gift_received,received,0,
U40478,F,30대,android,organic,received,1,U19698
U40479,F,40대,ios,ad,sent,1,U32112
U40480,F,20대,ios,gift_received,received,0,
U40481,F,30대,android,ad,sent,0,
U40482,F,50대+,android,gift_received,received,0,
U40483,M,30대,android,ad,sent,1,U28083
U40484,M,30대,android,gift_received,received,3,U31166
U40485,F,30대,android,gift_received,received,0,
U40486,F,30대,android,gift_received,received,1,U11195
U40487,F,20대,android,gift_received,received,1,U09776
U40488,F,20대,ios,gift_received,received,2,U10687
U40489,F,30대,android,search,sent,2,U34987
U40490,F,10대,android,gift_received,received,1,U34180
U40491,F,40대,android,organic,sent,0,
U40492,F,30대,android,organic,received,2,U04822
U40493,F,30대,android,gift_received,received,2,U09413
U40494,F,30대,ios,organic,sent,0,
U40495,F,40대,android,gift_received,received,2,U36265
U40496,F,40대,ios,ad,sent,1,U14762
U40497,M,30대,ios,gift_received,received,0,
U40498,F,40대,android,gift_received,received,1,U36212
U40499,F,40대,ios,search,sent,1,U23918
U40500,F,20대,android,ad,sent,0,
U40501,F,50대+,android,organic,received,2,U17658
U40502,M,40대,ios,ad,sent,2,U12056
U40503,M,20대,ios,ad,sent,2,U14074
U40504,M,30대,android,gift_received,received,2,U37179
U40505,F,20대,android,organic,sent,0,
U40506,M,20대,ios,organic,received,0,
U40507,F,30대,android,ad,received,0,
U40508,F,40대,android,organic,sent,0,
U40509,F,20대,android,gift_received,received,1,U09233
U40510,M,30대,android,gift_received,received,1,U14462
U40511,M,30대,ios,gift_received,received,0,
U40512,F,20대,ios,organic,received,1,U16373
U40513,M,30대,android,gift_received,received,0,
U40514,F,40대,ios,gift_received,received,1,U25588
U40515,F,20대,ios,organic,received,0,
U40516,M,30대,ios,search,sent,0,
U40517,M,40대,android,ad,sent,3,U34943
U40518,F,20대,android,ad,received,0,
U40519,F,20대,android,gift_received,received,1,U24959
U40520,F,40대,android,gift_received,received,1,U12827
U40521,F,40대,android,gift_received,received,1,U14900
U40522,M,30대,android,gift_received,received,1,U04883
U40523,M,20대,android,gift_received,received,1,U07181
U40524,M,30대,ios,organic,received,1,U00142
U40525,F,30대,ios,organic,received,1,U08180
U40526,F,20대,ios,gift_received,received,0,
U40527,F,10대,ios,ad,received,0,
U40528,M,40대,ios,search,sent,1,U35215
U40529,M,30대,android,gift_received,received,3,U23792
U40530,F,20대,android,search,received,0,
U40531,F,50대+,android,organic,sent,1,U18284
U40532,M,40대,android,organic,received,0,
U40533,F,40대,android,gift_received,received,1,U18296
U40534,F,20대,ios,gift_received,received,0,
U40535,M,30대,ios,organic,sent,2,U12623
U40536,M,20대,android,organic,sent,1,U19705
U40537,M,30대,android,organic,sent,1,U00285
U40538,F,30대,ios,gift_received,received,1,U00480
U40539,F,30대,ios,ad,sent,0,
U40540,M,20대,android,ad,received,2,U33537
U40541,F,20대,android,search,sent,0,
U40542,F,20대,ios,gift_received,received,2,U04886
U40543,F,30대,ios,gift_received,received,1,U24984
U40544,M,20대,android,ad,received,0,
U40545,F,30대,ios,gift_received,received,1,U09778
U40546,M,30대,ios,gift_received,received,1,U14619
U40547,F,30대,android,organic,received,0,
U40548,F,40대,android,gift_received,received,2,U11752
U40549,F,30대,android,gift_received,received,0,
U40550,F,50대+,android,gift_received,received,0,
U40551,M,40대,android,search,sent,0,
U40552,F,40대,ios,search,sent,1,U18099
U40553,F,30대,android,organic,sent,0,
U40554,M,10대,ios,gift_received,received,1,U15087
U40555,M,50대+,android,organic,received,0,
U40556,F,30대,android,gift_received,received,2,U35697
U40557,F,30대,ios,search,received,0,
U40558,F,40대,ios,gift_received,received,3,U05428
U40559,F,20대,ios,gift_received,received,2,U20498
U40560,F,40대,ios,ad,received,0,
U40561,F,20대,android,organic,sent,1,U37686
U40562,F,20대,ios,gift_received,received,0,
U40563,F,20대,android,ad,sent,1,U07993
U40564,F,30대,android,ad,received,2,U06472
U40565,M,30대,android,organic,sent,1,U36790
U40566,F,10대,android,gift_received,received,1,U14061
U40567,F,40대,ios,search,received,3,U19805
U40568,F,40대,ios,ad,received,1,U38004
U40569,M,30대,ios,organic,received,3,U07232
U40570,F,30대,android,search,received,0,
U40571,F,40대,ios,ad,received,0,
U40572,F,20대,ios,ad,sent,3,U03790
U40573,M,40대,android,gift_received,received,1,U15285
U40574,F,20대,ios,organic,received,0,
U40575,M,30대,ios,search,received,1,U04612
U40576,F,30대,android,gift_received,received,1,U34977
U40577,M,20대,ios,organic,received,1,U31973
U40578,M,30대,android,search,sent,1,U28667
U40579,M,40대,android,ad,sent,0,
U40580,M,20대,android,gift_received,received,1,U13912
U40581,M,20대,ios,gift_received,received,0,
U40582,F,40대,ios,ad,sent,1,U27899
U40583,M,20대,android,gift_received,received,1,U12130
U40584,M,30대,android,organic,sent,1,U14609
U40585,F,40대,android,organic,received,1,U29488
U40586,M,20대,ios,gift_received,received,2,U24285
U40587,M,20대,ios,gift_received,received,0,
U40588,M,20대,ios,ad,sent,0,
U40589,M,20대,ios,organic,sent,0,
U40590,F,50대+,android,search,received,0,
U40591,F,40대,android,organic,received,1,U30871
U40592,F,40대,android,organic,received,1,U31015
U40593,M,10대,android,gift_received,received,1,U17507
U40594,F,30대,ios,search,received,1,U05234
U40595,M,30대,android,gift_received,received,1,U29905
U40596,F,30대,android,gift_received,received,2,U39462
U40597,F,40대,ios,ad,sent,0,
U40598,F,30대,ios,gift_received,received,2,U15661
U40599,F,30대,android,gift_received,received,2,U05411
U40600,F,40대,ios,ad,sent,1,U36814
U40601,M,40대,ios,gift_received,received,0,
U40602,F,50대+,ios,organic,sent,2,U06610
U40603,M,30대,ios,organic,received,2,U10178
U40604,F,20대,android,ad,received,1,U29537
U40605,M,30대,ios,search,sent,2,U28685
U40606,M,40대,android,gift_received,received,1,U35462
U40607,F,20대,ios,organic,received,0,
U40608,M,20대,android,organic,sent,0,
U40609,F,20대,ios,organic,received,2,U24024
U40610,F,30대,ios,gift_received,received,1,U24448
U40611,M,30대,android,ad,received,1,U34067
U40612,M,30대,ios,ad,sent,0,
U40613,F,30대,ios,gift_received,received,1,U04813
U40614,F,40대,android,gift_received,received,1,U24840
U40615,F,20대,ios,ad,sent,2,U10336
U40616,F,30대,ios,ad,received,0,
U40617,F,40대,ios,gift_received,received,2,U39186
U40618,F,20대,ios,ad,received,0,
U40619,M,30대,android,gift_received,received,0,
U40620,F,10대,android,organic,sent,1,U38369
U40621,M,20대,android,gift_received,received,1,U29936
U40622,M,30대,android,ad,sent,1,U39106
U40623,F,20대,android,gift_received,received,1,U02286
U40624,F,30대,ios,gift_received,received,0,
U40625,F,30대,ios,gift_received,received,1,U38318
U40626,F,40대,ios,gift_received,received,0,
U40627,M,40대,android,organic,sent,2,U38466
U40628,M,40대,ios,gift_received,received,0,
U40629,F,40대,android,gift_received,received,1,U15207
U40630,F,30대,ios,gift_received,received,2,U33385
U40631,F,30대,ios,gift_received,received,0,
U40632,M,30대,ios,gift_received,received,2,U03626
U40633,F,30대,android,ad,received,0,
U40634,M,30대,android,ad,sent,2,U29965
U40635,M,40대,ios,ad,sent,2,U29295
U40636,F,40대,android,organic,sent,0,
U40637,F,30대,android,gift_received,received,0,
U40638,F,20대,android,organic,received,1,U18990
U40639,F,20대,android,ad,sent,1,U33945
U40640,M,20대,ios,gift_received,received,0,
U40641,F,40대,ios,ad,received,1,U02220
U40642,M,30대,android,gift_received,received,1,U09979
U40643,F,20대,android,ad,sent,1,U09508
U40644,F,40대,android,organic,sent,1,U04041
U40645,M,30대,ios,gift_received,received,1,U10630
U40646,F,30대,android,gift_received,received,1,U16771
U40647,F,40대,android,organic,sent,2,U02561
U40648,F,20대,android,gift_received,received,0,
U40649,F,50대+,ios,gift_received,received,2,U02450
U40650,F,40대,ios,organic,received,1,U13508
U40651,M,30대,ios,search,received,1,U22661
U40652,M,20대,ios,search,received,1,U38560
U40653,M,50대+,android,ad,received,0,
U40654,F,30대,ios,organic,sent,0,
U40655,F,20대,android,ad,received,0,
U40656,M,40대,android,gift_received,received,1,U18876
U40657,F,30대,android,gift_received,received,0,
U40658,F,30대,android,organic,sent,1,U04239
U40659,F,20대,ios,gift_received,received,0,
U40660,F,50대+,android,ad,received,0,
U40661,F,20대,android,ad,sent,0,
U40662,F,10대,ios,gift_received,received,2,U16052
U40663,F,30대,android,organic,received,0,
U40664,F,10대,ios,organic,sent,1,U34774
U40665,F,20대,ios,organic,received,2,U10204
U40666,M,30대,ios,ad,received,0,
U40667,M,40대,ios,search,sent,0,
U40668,F,20대,android,organic,received,0,
U40669,M,20대,ios,gift_received,received,1,U24067
U40670,F,40대,ios,gift_received,received,1,U21141
U40671,F,30대,ios,search,sent,0,
U40672,M,40대,android,gift_received,received,1,U21427
U40673,F,30대,ios,gift_received,received,1,U15933
U40674,F,20대,ios,organic,sent,2,U21304
U40675,M,40대,android,organic,sent,1,U09183
U40676,F,20대,ios,search,received,0,
U40677,F,40대,ios,ad,received,0,
U40678,F,40대,android,gift_received,received,1,U28475
U40679,F,40대,android,organic,sent,1,U39263
U40680,F,30대,android,ad,received,0,
U40681,M,40대,ios,organic,received,0,
U40682,M,20대,android,gift_received,received,0,
U40683,M,30대,ios,gift_received,received,2,U28658
U40684,F,20대,ios,gift_received,received,1,U28774
U40685,F,30대,ios,gift_received,received,1,U00826
U40686,M,30대,android,organic,sent,1,U27014
U40687,M,20대,android,organic,received,0,
U40688,F,30대,ios,organic,received,0,
U40689,M,20대,android,gift_received,received,0,
U40690,M,50대+,android,search,received,1,U14720
U40691,F,40대,ios,gift_received,received,0,
U40692,F,30대,android,organic,received,0,
U40693,F,30대,android,ad,sent,2,U25018
U40694,M,30대,ios,ad,sent,1,U07419
U40695,F,30대,android,gift_received,received,0,
U40696,F,30대,ios,ad,sent,0,
U40697,M,30대,android,search,sent,1,U23884
U40698,F,30대,ios,gift_received,received,2,U01794
U40699,F,20대,ios,organic,sent,0,
U40700,M,30대,ios,organic,received,2,U33042
U40701,M,20대,ios,gift_received,received,2,U26973
U40702,F,40대,android,gift_received,received,1,U05603
U40703,F,30대,ios,organic,received,2,U25601
U40704,M,30대,ios,organic,sent,2,U34798
U40705,F,20대,android,gift_received,received,1,U06757
U40706,F,40대,ios,gift_received,received,1,U08629
U40707,M,20대,ios,gift_received,received,1,U08189
U40708,F,30대,ios,gift_received,received,1,U05678
U40709,M,30대,android,gift_received,received,1,U26036
U40710,F,20대,ios,organic,received,1,U32035
U40711,M,20대,android,organic,sent,2,U23446
U40712,M,30대,android,organic,received,0,
U40713,M,10대,ios,gift_received,received,1,U16382
U40714,F,30대,android,organic,sent,0,
U40715,F,30대,android,gift_received,received,1,U33925
U40716,F,20대,android,search,received,1,U19359
U40717,F,20대,ios,search,sent,1,U17327
U40718,F,40대,ios,gift_received,received,0,
U40719,M,30대,ios,organic,sent,0,
U40720,M,20대,android,gift_received,received,1,U02569
U40721,M,40대,ios,gift_received,received,2,U03938
U40722,F,30대,android,gift_received,received,0,
U40723,F,40대,ios,organic,sent,1,U02978
U40724,F,30대,ios,gift_received,received,0,
U40725,F,30대,android,gift_received,received,1,U14807
U40726,M,10대,android,ad,received,0,
U40727,M,30대,ios,search,sent,0,
U40728,F,50대+,ios,ad,sent,1,U37797
U40729,F,40대,android,gift_received,received,1,U37467
U40730,F,10대,ios,gift_received,received,0,
U40731,M,40대,android,gift_received,received,1,U31820
U40732,M,40대,android,ad,received,0,
U40733,F,40대,android,gift_received,received,1,U05761
U40734,F,30대,ios,organic,sent,0,
U40735,M,20대,ios,search,sent,1,U03498
U40736,M,20대,android,organic,received,1,U03081
U40737,F,20대,android,gift_received,received,2,U14268
U40738,F,20대,ios,gift_received,received,2,U35834
U40739,M,30대,ios,search,received,2,U01602
U40740,F,50대+,android,search,sent,2,U21736
U40741,M,30대,android,organic,sent,1,U18237
U40742,M,20대,android,gift_received,received,0,
U40743,F,20대,android,organic,sent,2,U24302
U40744,F,20대,android,organic,received,1,U39934
U40745,F,30대,android,ad,received,1,U20543
U40746,F,50대+,ios,organic,received,1,U34314
U40747,F,30대,ios,organic,received,2,U40606
U40748,M,20대,ios,gift_received,received,1,U09241
U40749,M,30대,ios,gift_received,received,1,U11542
U40750,M,30대,android,gift_received,received,1,U09973
U40751,M,30대,ios,gift_received,received,3,U02090
U40752,M,10대,android,gift_received,received,2,U03468
U40753,M,20대,ios,gift_received,received,1,U32431
U40754,F,30대,ios,organic,sent,0,
U40755,F,30대,android,ad,sent,1,U27470
U40756,F,10대,ios,ad,received,0,
U40757,F,30대,ios,organic,sent,0,
U40758,F,30대,android,gift_received,received,2,U26998
U40759,M,20대,ios,organic,sent,0,
U40760,F,40대,android,gift_received,received,1,U10264
U40761,F,30대,ios,organic,received,2,U05633
U40762,M,30대,android,organic,received,0,
U40763,M,40대,ios,gift_received,received,1,U18031
U40764,M,20대,ios,organic,received,2,U30002
U40765,F,30대,android,gift_received,received,1,U33057
U40766,F,30대,android,organic,received,1,U29499
U40767,F,30대,ios,gift_received,received,1,U03944
U40768,M,20대,ios,ad,sent,1,U03412
U40769,F,30대,android,ad,received,0,
U40770,M,30대,ios,organic,sent,1,U01411
U40771,F,50대+,ios,search,sent,0,
U40772,F,20대,android,gift_received,received,2,U19706
U40773,M,20대,ios,ad,received,1,U03275
U40774,F,30대,ios,gift_received,received,1,U15527
U40775,F,40대,android,organic,received,2,U33526
U40776,M,20대,ios,gift_received,received,0,
U40777,F,40대,android,gift_received,received,1,U02371
U40778,M,40대,ios,organic,sent,0,
U40779,M,20대,ios,search,sent,1,U09961
U40780,F,40대,ios,organic,sent,1,U32048
U40781,M,20대,android,organic,received,2,U18027
U40782,F,30대,android,ad,received,1,U05513
U40783,F,30대,android,organic,received,2,U15878
U40784,F,30대,android,organic,received,2,U04094
U40785,M,10대,ios,organic,sent,1,U32364
U40786,F,30대,ios,organic,sent,0,
U40787,M,30대,android,ad,received,0,
U40788,F,30대,ios,organic,sent,1,U00421
U40789,F,20대,android,search,sent,2,U02346
U40790,F,30대,android,organic,received,1,U15737
U40791,M,40대,ios,ad,received,1,U02893
U40792,M,40대,ios,ad,received,0,
U40793,F,30대,android,ad,received,0,
U40794,F,40대,ios,search,received,0,
U40795,F,20대,android,ad,received,2,U39568
U40796,F,20대,ios,gift_received,received,2,U15071
U40797,F,20대,android,gift_received,received,1,U33342
U40798,M,30대,ios,gift_received,received,1,U17166
U40799,F,50대+,android,search,received,0,
U40800,M,40대,ios,organic,received,0,
U40801,M,10대,android,organic,sent,0,
U40802,M,20대,ios,gift_received,received,2,U39840
U40803,M,20대,ios,gift_received,received,0,
U40804,M,10대,ios,organic,received,1,U00080
U40805,F,30대,android,ad,sent,1,U36690
U40806,M,50대+,ios,organic,sent,1,U08070
U40807,F,20대,android,organic,sent,1,U02533
U40808,M,30대,android,organic,received,2,U16958
U40809,F,30대,android,search,sent,0,
U40810,F,40대,android,gift_received,received,2,U18202
U40811,M,40대,android,ad,received,1,U08632
U40812,M,20대,android,organic,received,1,U22867
U40813,F,20대,ios,gift_received,received,0,
U40814,F,30대,android,organic,sent,0,
U40815,M,20대,android,organic,sent,0,
U40816,F,30대,ios,gift_received,received,3,U02071
U40817,F,30대,ios,ad,sent,1,U32848
U40818,F,20대,android,organic,sent,0,
U40819,M,30대,android,gift_received,received,1,U07397
U40820,M,20대,ios,organic,received,1,U22921
U40821,F,30대,android,organic,sent,0,
U40822,F,40대,ios,gift_received,received,0,
U40823,F,30대,android,ad,received,0,
U40824,F,30대,android,ad,sent,2,U06348
U40825,F,20대,ios,gift_received,received,1,U13999
U40826,M,50대+,ios,organic,sent,1,U35361
U40827,F,20대,ios,gift_received,received,0,
U40828,M,30대,android,search,sent,0,
U40829,F,30대,android,gift_received,received,1,U29151
U40830,F,20대,ios,gift_received,received,1,U27302
U40831,F,20대,android,gift_received,received,0,
U40832,F,20대,android,search,sent,1,U14820
U40833,F,30대,android,organic,received,1,U23407
U40834,M,20대,ios,gift_received,received,1,U35056
U40835,M,30대,android,ad,sent,0,
U40836,F,30대,ios,gift_received,received,0,
U40837,M,40대,ios,organic,sent,1,U32461
U40838,F,20대,android,gift_received,received,0,
U40839,F,20대,android,gift_received,received,1,U03071
U40840,F,20대,ios,search,sent,2,U21530
U40841,F,30대,android,search,sent,2,U25968
U40842,M,40대,android,gift_received,received,0,
U40843,F,20대,android,gift_received,received,0,
U40844,F,40대,android,organic,received,1,U02990
U40845,F,30대,ios,ad,received,0,
U40846,F,20대,android,organic,received,0,
U40847,F,50대+,android,ad,sent,0,
U40848,F,50대+,ios,gift_received,received,1,U35252
U40849,M,30대,android,gift_received,received,0,
U40850,F,20대,ios,organic,sent,1,U29426
U40851,F,30대,ios,gift_received,received,1,U22024
U40852,M,20대,ios,ad,sent,1,U28864
U40853,F,20대,ios,ad,received,1,U13934
U40854,F,40대,android,organic,sent,0,
U40855,F,30대,android,search,sent,2,U36208
U40856,F,20대,android,organic,sent,1,U29703
U40857,M,30대,android,gift_received,received,1,U26092
U40858,M,30대,android,organic,received,2,U15791
U40859,F,40대,android,ad,received,0,
U40860,F,30대,android,search,sent,3,U03831
U40861,M,30대,ios,ad,received,1,U28607
U40862,M,20대,android,gift_received,received,2,U11000
U40863,F,30대,ios,organic,received,1,U07261
U40864,M,20대,android,ad,received,2,U36229
U40865,F,20대,ios,gift_received,received,1,U25258
U40866,F,40대,android,ad,sent,1,U14393
U40867,F,30대,android,organic,received,1,U09301
U40868,F,30대,ios,gift_received,received,3,U34701
U40869,F,30대,ios,gift_received,received,0,
U40870,F,20대,ios,gift_received,received,0,
U40871,M,30대,android,gift_received,received,0,
U40872,M,30대,android,gift_received,received,1,U22338
U40873,M,20대,android,gift_received,received,1,U17446
U40874,M,40대,ios,organic,received,1,U24739
U40875,F,40대,ios,ad,received,1,U14685
U40876,F,20대,android,ad,received,0,
U40877,M,30대,ios,gift_received,received,1,U32798
U40878,F,40대,ios,gift_received,received,1,U36926
U40879,M,30대,ios,gift_received,received,1,U18817
U40880,F,30대,android,organic,sent,1,U32434
U40881,F,30대,ios,ad,sent,1,U33988
U40882,F,30대,android,organic,received,1,U17556
U40883,M,30대,android,gift_received,received,0,
U40884,M,20대,android,ad,received,1,U29302
U40885,F,20대,ios,organic,received,0,
U40886,F,30대,android,ad,received,1,U02663
U40887,F,20대,android,organic,sent,1,U25853
U40888,M,30대,ios,gift_received,received,0,
U40889,F,20대,android,gift_received,received,2,U38016
U40890,M,30대,android,organic,sent,1,U39741
U40891,F,20대,ios,organic,received,0,
U40892,F,20대,android,gift_received,received,2,U09379
U40893,F,30대,android,ad,sent,1,U14283
U40894,F,10대,android,gift_received,received,1,U36440
U40895,F,40대,android,organic,sent,2,U06232
U40896,F,40대,android,gift_received,received,2,U11178
U40897,F,30대,android,gift_received,received,0,
U40898,M,30대,ios,ad,received,2,U07805
U40899,F,20대,ios,gift_received,received,1,U30538
U40900,F,30대,ios,gift_received,received,1,U08691
U40901,F,30대,android,organic,sent,1,U12575
U40902,F,20대,ios,ad,received,1,U09756
U40903,M,20대,android,ad,sent,1,U21978
U40904,M,40대,ios,organic,sent,0,
U40905,F,20대,android,gift_received,received,2,U15855
U40906,F,30대,android,search,received,1,U19656
U40907,F,30대,ios,gift_received,received,1,U37408
U40908,F,40대,android,ad,sent,1,U29772
U40909,M,40대,android,gift_received,received,1,U38210
U40910,M,30대,android,gift_received,received,2,U39047
U40911,M,30대,ios,organic,sent,1,U14556
U40912,F,20대,android,ad,received,2,U01482
U40913,F,20대,android,ad,sent,2,U21613
U40914,F,30대,android,gift_received,received,0,
U40915,M,20대,android,organic,sent,1,U26611
U40916,M,40대,ios,gift_received,received,0,
U40917,M,20대,ios,gift_received,received,0,
U40918,F,30대,ios,ad,received,2,U23969
U40919,M,20대,ios,organic,received,0,
U40920,F,40대,android,organic,received,1,U26512
U40921,F,30대,android,organic,sent,2,U33180
U40922,M,10대,ios,ad,sent,1,U16507
U40923,F,30대,android,search,sent,1,U13430
U40924,F,40대,ios,search,sent,0,
U40925,F,20대,ios,gift_received,received,0,
U40926,F,20대,android,organic,received,0,
U40927,F,10대,ios,gift_received,received,2,U01920
U40928,F,30대,android,organic,received,1,U24728
U40929,M,30대,ios,organic,received,1,U11116
U40930,M,30대,ios,gift_received,received,2,U20241
U40931,M,20대,ios,organic,sent,1,U04024
U40932,F,20대,android,organic,sent,1,U30743
U40933,M,30대,android,gift_received,received,2,U05628
U40934,M,40대,ios,ad,sent,0,
U40935,F,20대,android,search,received,0,
U40936,F,20대,android,ad,sent,2,U36986
U40937,F,40대,android,organic,received,0,
U40938,F,30대,android,gift_received,received,1,U12687
U40939,M,40대,android,search,sent,1,U26350
U40940,F,30대,ios,organic,sent,1,U00076
U40941,M,30대,ios,gift_received,received,2,U20766
U40942,F,30대,android,organic,sent,1,U24644
U40943,F,20대,android,gift_received,received,0,
U40944,F,20대,android,gift_received,received,2,U18425
U40945,F,30대,ios,search,sent,2,U30977
U40946,F,30대,ios,gift_received,received,0,
U40947,M,20대,android,gift_received,received,0,
U40948,F,30대,ios,ad,received,0,
U40949,M,40대,ios,gift_received,received,1,U13922
U40950,M,20대,android,gift_received,received,1,U35797
U40951,M,10대,android,organic,received,1,U17165
U40952,F,30대,ios,gift_received,received,1,U20622
U40953,M,30대,android,ad,sent,0,
U40954,F,30대,ios,gift_received,received,2,U10284
U40955,M,40대,ios,gift_received,received,0,
U40956,M,20대,android,organic,received,0,
U40957,F,30대,ios,gift_received,received,1,U40550
U40958,M,20대,android,gift_received,received,0,
U40959,F,40대,ios,gift_received,received,1,U03437
U40960,F,30대,android,gift_received,received,1,U21806
U40961,F,20대,ios,organic,received,3,U06804
U40962,F,30대,android,organic,sent,1,U18701
U40963,F,20대,ios,ad,received,0,
U40964,M,30대,ios,ad,sent,1,U24839
U40965,F,20대,ios,gift_received,received,1,U30737
U40966,F,30대,android,gift_received,received,0,
U40967,F,30대,ios,organic,sent,0,
U40968,M,40대,android,organic,received,0,
U40969,F,40대,android,organic,sent,1,U37238
U40970,F,40대,ios,ad,received,1,U37704
U40971,F,40대,ios,ad,sent,1,U11161
U40972,M,40대,android,ad,sent,0,
U40973,F,20대,android,gift_received,received,0,
U40974,F,20대,ios,ad,received,2,U37074
U40975,F,20대,android,gift_received,received,1,U18929
U40976,F,30대,ios,gift_received,received,0,
U40977,F,20대,ios,ad,sent,0,
U40978,F,30대,android,search,received,2,U30632
U40979,M,30대,ios,gift_received,received,2,U21803
U40980,M,30대,android,organic,sent,2,U26317
U40981,M,30대,ios,gift_received,received,1,U27585
U40982,M,20대,ios,ad,received,0,
U40983,F,10대,android,organic,sent,0,
U40984,F,20대,android,gift_received,received,2,U17108
U40985,M,30대,ios,gift_received,received,0,
U40986,M,20대,ios,gift_received,received,1,U01891
U40987,F,20대,ios,gift_received,received,0,
U40988,F,20대,ios,ad,sent,0,
U40989,F,20대,android,organic,sent,0,
U40990,F,20대,ios,organic,sent,1,U04286
U40991,M,30대,ios,gift_received,received,0,
U40992,F,40대,android,ad,received,2,U33433
U40993,F,30대,ios,organic,sent,1,U20486
U40994,F,30대,android,gift_received,received,1,U19459
U40995,M,30대,android,gift_received,received,0,
U40996,M,40대,ios,gift_received,received,1,U16800
U40997,F,40대,android,gift_received,received,2,U30565
U40998,M,40대,ios,organic,received,1,U27846
U40999,M,30대,android,organic,sent,0,
U41000,F,40대,ios,organic,sent,1,U28871
U41001,F,40대,android,gift_received,received,0,
U41002,M,30대,ios,ad,received,1,U35960
U41003,F,30대,android,organic,received,1,U39472
U41004,F,20대,android,gift_received,received,1,U10893
U41005,M,40대,ios,organic,sent,1,U13296
U41006,M,40대,android,ad,sent,0,
U41007,M,20대,ios,organic,received,1,U40835
U41008,F,20대,ios,organic,received,1,U26706
U41009,M,30대,android,ad,received,0,
U41010,M,50대+,ios,gift_received,received,0,
U41011,F,30대,ios,organic,received,1,U24003
U41012,F,20대,android,organic,received,2,U35228
U41013,F,30대,ios,organic,received,2,U04011
U41014,F,40대,ios,search,sent,2,U38391
U41015,F,30대,android,gift_received,received,1,U39411
U41016,F,20대,ios,ad,sent,2,U12303
U41017,M,40대,ios,organic,received,1,U32239
U41018,M,10대,ios,search,received,0,
U41019,F,40대,android,gift_received,received,3,U31856
U41020,F,40대,android,ad,sent,1,U12510
U41021,F,30대,ios,gift_received,received,1,U19721
U41022,F,10대,ios,gift_received,received,0,
U41023,M,20대,ios,gift_received,received,1,U13359
U41024,M,40대,ios,organic,sent,1,U09878
U41025,F,40대,android,gift_received,received,1,U39974
U41026,F,20대,ios,gift_received,received,1,U29109
U41027,F,30대,android,ad,received,1,U01149
U41028,M,30대,ios,organic,received,0,
U41029,F,30대,ios,organic,sent,1,U28802
U41030,M,30대,android,gift_received,received,2,U16505
U41031,M,30대,ios,organic,received,0,
U41032,F,30대,android,gift_received,received,0,
U41033,M,30대,android,ad,sent,1,U18434
U41034,M,40대,android,ad,received,0,
U41035,F,20대,android,gift_received,received,0,
U41036,M,20대,ios,gift_received,received,1,U00408
U41037,M,40대,android,gift_received,received,1,U14674
U41038,M,30대,ios,organic,sent,0,
U41039,M,30대,android,search,received,2,U09153
U41040,F,50대+,android,gift_received,received,1,U32813
U41041,F,30대,android,ad,sent,1,U31385
U41042,F,20대,android,gift_received,received,2,U19487
U41043,F,10대,ios,organic,received,2,U00402
U41044,M,30대,android,organic,received,2,U26930
U41045,M,30대,android,organic,sent,1,U25880
U41046,M,20대,android,organic,received,2,U13977
U41047,F,20대,android,ad,received,1,U15575
U41048,M,20대,ios,gift_received,received,0,
U41049,F,40대,android,gift_received,received,1,U13955
U41050,F,30대,android,gift_received,received,2,U16522
U41051,F,30대,ios,organic,sent,1,U09622
U41052,M,30대,ios,ad,sent,2,U23224
U41053,F,20대,ios,organic,sent,0,
U41054,F,30대,ios,ad,received,0,
U41055,F,30대,ios,ad,received,1,U28149
U41056,F,20대,ios,gift_received,received,0,
U41057,M,20대,ios,search,sent,1,U11276
U41058,F,30대,android,organic,received,0,
U41059,F,30대,ios,search,sent,0,
U41060,F,40대,ios,gift_received,received,1,U21447
U41061,F,30대,android,gift_received,received,1,U34775
U41062,M,30대,ios,organic,received,2,U36668
U41063,M,20대,android,organic,received,0,
U41064,M,40대,android,organic,received,0,
U41065,F,40대,ios,ad,sent,0,
U41066,F,30대,ios,gift_received,received,0,
U41067,F,30대,android,organic,received,1,U02628
U41068,F,40대,android,ad,sent,3,U03174
U41069,F,30대,android,organic,sent,2,U11701
U41070,F,20대,android,gift_received,received,1,U32723
U41071,F,20대,android,gift_received,received,1,U35088
U41072,F,20대,ios,gift_received,received,0,
U41073,F,30대,ios,gift_received,received,1,U38168
U41074,F,20대,ios,organic,sent,0,
U41075,M,40대,android,organic,received,0,
U41076,F,30대,ios,organic,received,0,
U41077,F,30대,android,gift_received,received,0,
U41078,F,20대,ios,ad,received,1,U19661
U41079,F,40대,android,search,received,2,U06641
U41080,M,40대,ios,ad,received,1,U35937
U41081,M,30대,ios,organic,received,0,
U41082,F,30대,ios,organic,received,0,
U41083,M,30대,ios,ad,sent,0,
U41084,M,30대,android,ad,sent,1,U27503
U41085,F,30대,android,ad,sent,2,U07881
U41086,M,20대,ios,gift_received,received,1,U33481
U41087,M,30대,ios,organic,sent,1,U16755
U41088,F,30대,ios,organic,received,0,
